6241,1746
5053,2657
3659,1692
6022,1601
972,257
2950,595
1308,4935
5063,1724
5646,5912
3743,3253
3245,5642
976,4530
1183,2973
4279,2057
1942,3484
165,4941
4465,4615
920,5832
499,6267
4510,6085
3208,5794
1631,828
3804,2362
3872,675
3001,2562
437,898
3354,4634
5935,2652
3472,3830
3148,2741
1572,5964
1593,5878
6208,498
461,6242
4624,3244
1141,1998
1687,497
6058,2932
4354,941
3499,1254
5430,390
4840,1705
3753,1346
2756,1937
1251,1148
3918,6100
49,2448
1270,5366
5982,3404
1458,5177
5930,2042
282,1734
37,4745
3602,5035
4663,5022
3403,4792
2193,1922
6016,1814
20,1065
2895,1558
2079,4578
4490,5741
5596,6052
5181,3082
1196,2106
4501,3901
4818,1015
1552,3385
5099,250
4018,3707
2418,5396
1574,1672
5632,1715
898,6170
5334,1629
5983,2931
2477,4
3448,1161
2611,955
4357,6036
4157,5788
6119,5077
6196,5182
3081,732
4999,4348
749,3765
787,4007
2504,3068
2832,3272
1157,2269
5042,6208
6194,1199
5206,4275
1483,3280
2819,1871
2574,1034
3088,402
3139,1727
4289,3706
5536,4489
1585,4614
474,4150
3367,2397
1111,3839
2852,4762
799,1037
137,5444
2538,4322
2395,239
1753,743
945,4213
6095,1340
4550,259
4475,3791
1876,3623
4696,4738
5929,1798
3015,760
170,5238
841,3482
1702,205
1803,1288
1385,529
4026,4480
6070,3751
5173,6145
4602,5600
4390,2212
2858,440
4074,4127
2801,2316
1541,2069
698,5271
23,6109
4972,5478
4690,1985
2760,38
2422,1189
1769,367
236,1180
3959,6174
4511,2326
4107,2492
5311,4470
598,576
2240,1360
64,1591
4687,3781
2973,1375
5742,4366
4408,1618
3503,4224
5964,5987
4518,1971
2203,5567
3541,5938
5439,5319
6238,2606
4106,4993
2822,3460
2751,4912
3843,714
514,1018
4327,4668
2851,2968
3690,937
2627,4131
3551,5672
5191,2901
3195,2673
80,4570
45,4159
4278,4795
1041,2144
6182,3184
619,4069
5036,2117
6293,6252
5598,4802
5932,3688
202,5849
2032,1595
4734,5967
3634,1890
4585,5244
1516,208
38,4368
3024,2522
403,1862
3257,3913
10,5777
4045,5082
3158,3685
1405,612
5825,1503
2387,993
868,218
2255,3606
3754,1057
1372,5057
1872,2614
76,1543
2041,1344
4290,4504
2010,1378
242,2815
5380,3525
2505,5720
484,3976
2176,195
3426,840
5403,5527
5966,1081
1380,562
3080,4205
5178,2728
637,3598
4399,5754
5296,2263
3514,1881
447,2822
3352,4931
5353,1521
3222,2933
1304,1760
718,4488
3611,3042
3416,5681
5580,3984
1485,4114
5651,2896
2318,2855
5789,4273
5901,4125
4710,4900
5357,6129
78,3450
891,3090
608,3089
1512,4408
4404,2892
1550,3260
295,3970
6246,3198
4134,5227
2140,3594
3168,2904
5529,5895
2777,5274
5477,1872
3822,4513
5116,3886
6006,2702
4951,3777
2652,1442
3249,2445
2337,2907
1553,748
5369,198
4174,6222
262,1526
3667,4477
2773,4416
4508,138
3483,874
287,5862
844,3537
5285,58
6028,2481
1726,1584
2557,5891
5237,6299
5445,3161
2415,2503
540,2340
848,2265
5684,1679
740,4301
2359,2692
5092,5200
3751,1861
687,2876
1878,3383
5176,1032
4128,1246
3943,2276
156,4222
3507,1289
3575,6008
4448,3724
5456,327
622,4451
5391,6105
4398,3530
633,4458
2185,1371
6113,406
153,5515
6079,2191
1329,3662
4039,4340
1398,2687
5708,5887
4467,3489
2972,1628
4650,3122
2665,6079
1188,241
329,3225
3799,2333
884,4891
2519,2342
1107,5409
3348,2621
5730,4407
5887,2633
2969,3206
5733,3923
667,3836
6206,1462
695,5139
3846,4799
6292,5776
2649,1865
5714,5464
4455,939
1648,4346
2565,3587
5577,3083
1244,5663
5039,3871
2334,496
2541,1146
4723,1302
1180,2031
2746,2796
6232,1741
3154,3077
4791,331
2179,3414
4292,422
3947,1217
1384,3045
1977,113
1582,1617
948,5189
669,6136
1069,310
3392,4227
2573,4136
4962,2845
167,396
867,5363
973,953
5545,6066
5022,3188
5367,4129
5582,2615
3504,4192
3040,4005
5980,873
1579,1467
5694,5960
3726,3763
4973,2604
1731,4992
1350,1979
6271,5324
1344,894
776,1691
298,4011
3642,3656
2168,6239
1225,869
1638,4894
4334,459
1701,544
2476,3698
3644,3351
5479,1566
2513,4318
399,6177
6129,5479
6122,5301
1538,1539
5750,4879
4726,3550
3990,167
4808,3562
1868,5871
4473,2750
3870,443
2576,1664
966,5416
2693,3832
1043,1231
602,1182
5298,348
5753,2681
1684,2128
6074,6205
3807,3745
1427,2700
6021,2510
1978,1910
48,312
6102,6010
4784,233
2827,1954
959,1834
5786,543
1371,4948
1171,2551
5273,2998
5634,261
3966,1913
1311,4974
5517,2537
1626,2056
3000,434
2492,4299
3114,6218
5035,2547
3186,5163
2700,2964
647,5803
5230,3229
141,3764
3357,1499
5007,6163
5406,494
2510,6294
2374,1723
3107,4908
5815,813
926,2726
5360,3343
1504,2013
2266,5860
5012,2385
3079,945
4909,3859
4349,62
828,6092
1857,2635
3296,1689
4758,4296
2096,3115
4407,770
5656,1170
1639,4343
4981,1066
634,2944
1782,3671
5806,5640
627,2399
382,1123
4312,1863
4874,127
1267,3572
5059,2682
5419,5966
5967,433
4546,3975
839,5812
2097,3586
5689,5215
1167,4403
5270,5338
2616,3438
6042,5759
4868,5374
6031,2880
3388,2531
4425,2902
1917,858
5500,1712
1062,2163
4008,4698
1387,1047
4517,3326
3075,4109
2409,2436
1627,3788
2067,5834
6056,3829
942,680
1760,3148
4640,5693
1357,473
2511,2671
2880,3221
5110,1332
1774,3170
2244,1644
5170,1204
5605,1256
2136,1867
2084,3722
4108,5920
3349,4021
4021,1752
5633,4100
904,4876
777,466
1122,3779
3142,2662
4917,2669
4822,20
3358,5631
3051,1493
3086,5331
1447,750
3345,4492
830,3480
596,2922
2138,3267
3165,1163
4772,4629
1362,374
2508,2600
1415,4003
268,2480
5785,1327
1292,2273
2843,5042
1169,1609
2092,5507
6088,2643
4058,4386
1502,5621
2966,1637
4025,4460
810,4713
3512,1486
3929,2331
4006,3704
5710,3733
5148,3825
1314,227
2413,4923
5702,2460
1154,4922
1106,936
3017,3121
3957,2792
24,3277
788,5349
2134,3792
816,555
248,3622
5627,359
5495,5384
5384,4913
5295,5422
2845,502
4463,5118
5467,2764
3524,5571
649,5753
990,2109
1991,4130
1775,5028
4447,2572
5620,2363
5764,856
4071,5041
1870,142
3521,3367
4411,4374
5944,5186
4329,3330
6151,4043
648,5103
4250,5382
558,1457
5695,4897
3586,1373
5344,534
6248,1440
2987,6062
2077,1307
2302,4153
2245,5700
5431,6226
2522,4756
4063,2010
601,3420
4671,6015
5402,1917
2516,652
2457,2152
3248,2474
5319,5525
5783,2141
750,4454
4364,5916
3766,5450
1355,923
2771,4726
1926,1561
1620,28
5911,3145
2210,5669
3576,5973
4141,337
2833,1866
1351,5670
3548,4475
6061,3538
1515,5539
4019,3997
300,3739
2944,829
4537,6277
1948,5735
230,4573
1847,3296
3465,5926
5882,4277
2928,318
5813,5407
4708,5923
4799,855
5076,938
785,179
1955,2636
5127,3580
1733,3085
1831,3945
3073,2017
5777,4478
256,3660
374,781
4494,4926
5145,2026
1381,4944
3563,4390
4229,3125
1745,5852
5839,1735
3860,3256
493,2559
3284,384
1017,6045
2357,1184
5604,5262
5829,2634
3707,5547
5205,213
5769,4765
5836,1622
2962,448
1182,5237
116,4144
3096,5370
4274,216
3368,2654
2454,3977
160,1220
527,5188
852,2197
5339,1214
3246,3773
2291,499
4484,3911
4441,1484
6250,3294
4096,851
5307,1577
61,4671
2306,1245
2662,2647
2848,4654
3264,231
1162,6075
4311,844
3862,3481
1470,6235
4189,1211
1786,2091
4769,672
5496,2711
5274,2312
2089,1358
100,547
3623,3224
2212,5620
4207,5999
2445,4425
3266,2632
1315,2155
2739,5320
5328,4050
994,1682
1197,574
1235,559
428,3177
5767,5498
401,4168
1537,4443
451,2199
426,3689
2426,1897
2287,5438
2270,6273
1092,2624
5313,4962
1536,4728
5661,1365
4645,1792
4209,2563
4803,3558
5759,4313
2964,5731
5095,5988
2976,1936
1912,3658
1610,487
5827,4532
4669,232
3998,1374
2631,4253
2491,4821
978,5649
4232,4805
4686,2019
2780,169
1906,2227
2206,2368
4841,5477
3447,5701
3451,5517
131,4909
6086,4703
5537,1793
2046,3883
5748,749
3610,5965
177,63
1438,5289
767,3159
3619,1357
3301,2353
6118,3076
836,906
5602,470
4571,531
4899,2200
1605,304
1950,165
195,254
1925,1187
3825,3180
1015,4341
4245,6137
2432,3811
4802,1325
1063,4254
710,3295
3671,2009
1246,1272
4272,4037
1573,1413
4572,5671
1986,1501
1089,3007
1481,4844
2416,2126
1369,4141
12,3459
440,6130
408,3461
2325,5294
2937,2171
3951,5411
2682,5645
6092,1731
2776,5695
5653,2469
3746,1370
1971,1509
4330,5362
678,5497
2877,623
2128,1141
1964,3498
4183,3192
4203,821
2254,787
1695,2917
4388,3991
4485,893
2290,5164
5102,4621
1545,5013
4976,303
4994,4186
3706,4149
1508,1620
3100,387
3916,4233
6222,5235
5597,6027
5543,3252
4159,2859
2890,5195
4136,2413
5068,5593
3775,4304
1535,3681
3143,3874
151,4302
4654,3860
2104,5658
4721,6225
1046,1466
1026,2137
3780,6289
3406,3771
280,5625
3566,3458
751,4120
209,4604
6120,6034
221,3194
5115,2737
5974,1977
4950,5078
1962,3072
2262,2424
3146,4396
5951,6026
992,5676
3495,3475
2774,3692
1789,2148
4137,1103
5024,2179
2899,831
4120,1295
1619,3521
5008,5218
500,4826
5090,5009
2985,3317
2033,734
1242,3113
1168,759
3627,627
5410,3726
1078,5075
4556,6206
3582,2211
902,1661
346,4118
3366,4082
2124,3139
5776,3856
1298,5993
3029,5142
6160,3806
4915,1383
3123,3736
5741,3807
3326,4767
4169,5276
5739,410
3229,2843
3482,5425
6279,4143
1937,4228
4147,976
4163,357
5606,4771
3072,1311
6266,2552
1711,4030
5876,2869
1655,4128
1388,5618
2869,4080
3010,3378
3554,5576
2755,4242
371,1553
5915,4622
4238,3328
2273,6197
5188,2536
2131,973
5749,2232
4117,4736
1510,4574
4158,1101
4605,4285
1657,478
3931,5064
4060,1155
247,5698
1882,526
1158,1188
538,942
2472,4851
4956,1063
5267,3514
1886,3429
19,2350
1570,2628
2828,5655
6068,2816
5324,2111
2039,5434
3875,1255
2578,5984
6272,3470
270,5457
1533,5303
3811,4006
5568,1847
2790,2058
2085,1269
2635,2064
5236,2076
3729,676
4755,3096
5292,3264
3041,726
3558,3419
3997,1716
4876,3890
5287,1843
2310,5198
4197,4154
3574,5977
4893,5344
4251,5604
6004,4237
4103,1970
1765,417
379,4469
5235,1797
1367,2577
5049,3235
2564,4098
2446,3241
2431,2695
3639,3608
3759,2814
4648,4456
5642,5012
3,728
5243,4388
5192,407
4218,5010
4366,5095
166,3798
1968,3766
784,2142
5253,5906
953,164
1060,83
5984,5728
6204,1557
5094,3451
3941,1658
5461,1136
4693,5750
2808,944
2769,78
1424,181
86,5751
5851,99
912,151
6123,272
5546,4641
4998,2799
4495,4695
5452,2991
1736,1919
5245,6266
3442,902
3840,399
2708,3896
1082,2427
3615,2832
850,4199
6214,4842
3332,3223
803,3979
5422,2959
171,3270
3035,4663
1074,5534
4741,2891
150,2087
1921,1965
4322,3814
4794,3432
2326,871
5971,4720
3259,5223
3102,3821
2320,2769
5731,1379
1865,1751
4975,3189
5475,3888
6270,5385
3865,2808
4600,2070
3651,15
3132,5637
1849,1545
5401,2708
6262,103
2316,249
4811,3069
3049,801
2663,4327
3606,5771
1808,5476
719,2906
3199,3
5450,1406
1215,583
3921,790
5585,1684
699,2660
5449,1738
922,1052
3149,5365
4119,1000
3289,3462
3026,5662
5055,5692
296,5293
984,2194
2885,5065
2719,639
4112,2870
6104,4868
2948,4503
350,4422
5696,2759
4469,5101
724,2103
2277,1845
1087,4332
2487,1475
5374,4705
3303,5932
4150,5875
4215,1498
6141,3560
1696,2434
5515,2638
4023,5942
3306,1234
2728,3129
3629,786
1669,245
5668,5901
3604,532
6155,5493
5201,5080
5902,4250
1588,5804
6125,2999
4746,4516
1077,3152
2058,5747
2393,5697
5169,2826
4715,2863
5509,839
4139,5097
4046,47
317,1393
4927,6053
4418,2484
689,3892
2249,1877
3455,3101
1236,2059
5704,1019
4757,1147
5041,226
817,922
1567,3067
5070,3488
4819,4838
3267,5544
5994,5321
2453,3088
2653,444
3540,2705
4453,2077
1615,3020
1345,6076
3749,4548
5735,4895
3772,2659
4974,489
1285,2151
2785,4138
4474,3604
2717,1581
2482,5612
1580,549
6256,5002
5223,1435
5348,5712
3579,491
5591,3946
6067,3426
6221,5558
4677,116
333,2007
5820,5904
2800,724
4233,6059
2464,2637
2129,3575
4296,2389
2634,6190
483,735
1401,4223
4966,2810
2742,4906
1127,3664
6234,5746
1139,60
2399,2951
1556,4511
1296,3167
5561,5231
1999,1923
5506,4467
3314,80
234,2754
1728,2347
4668,5048
4068,1717
3934,992
524,523
4102,2497
4967,210
534,3595
5845,5096
732,5067
5111,2215
2473,6141
5028,5963
4946,6259
5803,1694
1014,3967
5436,1177
2750,2023
5362,3813
5168,5001
1425,2283
390,689
5907,4925
1748,1697
4352,2001
269,914
5407,1367
2806,4065
3800,2725
2390,5541
3926,2186
1934,4682
2789,4830
4997,964
4224,5394
3437,2567
859,3255
1806,778
71,3668
1708,3854
3902,4870
998,4033
1661,1719
1113,2520
3497,5799
357,3730
5155,5629
5593,4198
190,5033
4788,3005
4689,5260
854,2594
5969,1811
5263,3074
1707,2575
4770,908
3948,1909
5868,1352
4264,4079
3981,2706
570,5258
3815,6098
509,1033
2694,5496
3932,215
3988,5929
2398,3485
2676,5062
2638,1808
2754,102
3037,3752
4613,5667
4547,980
3513,1548
2698,1328
1456,4305
389,2885
4593,5236
2421,4709
3562,3297
5033,3173
5031,4413
4992,808
3583,427
5480,5554
3569,3412
1176,3455
2169,5582
4577,5395
2171,4140
4911,584
2784,482
496,5126
2811,700
5471,3442
640,2321
4618,4440
5128,4857
5807,4369
3559,5197
2012,6181
1519,2475
2930,6006
5399,2485
2865,563
5751,3551
2863,2203
5541,3178
5225,3678
6202,5266
3994,1388
4516,2328
1546,1857
2593,6283
4451,6171
3471,5229
4206,4593
2141,3283
4173,2500
2674,5611
3871,3406
2720,2583
4842,4334
6205,3040
495,4932
2468,1321
3717,687
1036,952
5074,4209
3076,5589
2332,4104
3674,3258
1956,832
2640,7
2419,4938
2974,255
6127,5288
4855,5893
5849,5469
3722,2274
3196,602
5505,96
1531,4518
1491,834
1325,5608
3588,1281
790,4067
6252,5952
3695,5372
4704,2370
255,5278
5600,90
901,277
5732,1424
4348,4660
124,1366
92,2550
133,4764
967,5174
4679,1964
5231,3251
1269,1020
2479,4754
4632,4927
4861,3591
3879,4053
5255,1556
937,572
4877,5090
2183,2185
1463,3645
5030,3697
5662,5685
1393,1414
860,3663
6034,1149
5104,2646
6210,3057
3237,1517
2155,4032
3565,2025
1668,266
4810,426
4235,5256
2670,4514
5991,6193
6094,6260
476,1510
2108,2791
5858,2802
4674,2609
5544,3431
2246,5890
5956,4375
4844,419
3900,4637
2411,6017
5317,5883
2288,4835
5060,3245
3826,2172
4658,5485
4866,1605
1987,1314
1499,5089
161,2847
4525,1768
1037,3727
1413,4605
5442,1640
2078,5795
4024,582
3750,4760
4713,5818
582,2317
1992,4963
1557,2993
4,3436
3705,5530
2692,1655
1237,884
1115,1194
643,663
5670,1855
1343,1523
3097,611
4507,1114
6280,4887
6134,3603
6136,3401
5027,5296
1889,2453
1777,3493
3752,632
5002,4087
3836,5841
3935,5686
2229,5866
3252,3980
128,6161
857,6139
1988,4533
2992,2533
122,5807
2115,4982
1632,5483
3993,2844
1888,978
414,3217
3492,5974
1677,4486
506,4502
2072,129
1312,1219
5531,1399
2518,803
284,1578
983,3780
5715,4683
470,4730
2151,2037
5266,4528
5894,5313
5009,4044
5432,3670
6288,4854
2239,4000
2381,1755
3215,2852
3590,1707
5441,852
874,1934
1187,3716
5465,139
292,1868
3631,4442
2697,5280
3838,3673
3453,2800
5718,4282
1995,4684
1335,3027
986,4649
3950,1590
1383,5099
1982,1058
1884,5610
4142,462
4230,468
4497,3702
5623,3132
4827,1613
1644,4673
3603,1981
4171,2707
11,3010
3830,5217
1821,2501
4414,5113
6187,1426
2248,4937
889,111
2403,546
6112,3338
6024,4217
3917,5820
3103,87
706,4182
3824,3273
552,4581
1826,2833
4675,4958
3697,2308
246,5605
458,4174
2595,1815
320,1301
1814,1045
3987,5312
4127,4865
742,5978
6245,1507
4051,5255
4764,669
4778,3843
4362,5046
5877,2050
3477,1376
5707,3018
617,1703
415,2995
4970,4085
4898,1364
5619,2661
4834,738
4416,1250
2057,4075
5476,5656
4032,4875
253,6012
2763,95
1495,6028
3757,1949
5167,1492
2272,6134
1526,3501
5814,2032
3818,307
5142,2100
1376,651
5423,4858
4167,3064
1511,2192
5501,4786
383,1754
2225,4833
1781,2030
1317,3506
3709,4675
6157,155
636,4942
4558,5104
2610,607
1067,5921
982,5212
3678,340
2295,516
2648,5792
5488,2914
5214,3195
6264,524
3677,294
5797,5770
701,2352
5808,5128
2208,2343
1140,2990
4921,1612
4553,1200
305,4351
5427,5630
6185,5742
1148,4405
85,1583
3077,5459
366,2052
3925,3959
4335,4631
2142,150
2900,3803
1449,2177
2467,6103
2527,6084
5122,3741
1768,6072
216,4987
196,3211
5354,5341
3420,6071
261,56
3701,2384
589,4071
5790,2698
3656,2270
2267,273
3762,2483
3150,6186
2546,4521
862,4363
694,4499
81,5683
467,684
4643,2683
5377,209
5017,637
5246,4395
3454,4289
4479,4798
3740,3776
3397,1334
3910,2540
450,437
319,791
1102,2875
3092,5343
2978,3335
3745,6037
4457,983
3372,2744
2174,1335
1899,2243
6159,2173
2945,3971
5138,2404
91,899
5937,2867
2436,4601
163,6068
3093,5703
2172,4885
179,3303
1378,3384
5905,5144
5952,5043
2088,3001
6041,3413
2327,896
1540,3989
4652,3995
5473,4151
3173,5473
2734,4472
4228,3876
1927,3768
6231,558
4282,4550
2119,1098
5154,5155
938,3966
326,2558
47,5900
1960,3041
2690,2930
4205,5641
5376,1800
3048,412
4793,647
5091,5972
21,5424
5567,1077
3930,1896
1068,6078
5888,2486
5679,2963
4774,5346
1706,4724
197,3047
1796,3479
4226,4793
6212,3331
1186,2955
1150,4860
5265,4655
3160,2121
2622,2345
1143,4335
3364,4108
3813,481
5823,409
5000,4194
916,5729
4097,2784
3247,3150
5878,5861
4729,6249
2331,1007
2348,2195
641,6237
4168,1209
2931,2180
2907,4165
4609,2751
717,4645
712,3904
260,3024
6290,4998
2163,4246
5453,5511
3494,3735
2759,5535
6131,1806
6052,4704
118,2045
1979,4690
5530,4610
5066,5660
1641,2161
5622,4418
4270,235
1716,2278
3392,860
3980,3964
1427,5164
458,1616
3003,3430
2532,1930
5804,1107
4478,3291
5640,2747
5470,5133
2775,415
3736,5998
567,2829
460,1914
5890,5880
4858,2353
3750,3632
1090,2183
5812,3861
5710,4080
5963,216
3738,67
3124,2343
657,4356
1373,3053
3351,353
2368,4590
5490,3737
2376,679
5647,6213
2043,126
4570,3653
1483,5062
5701,4243
1240,5379
3039,4438
2486,2033
2855,3834
2273,1446
4413,3049
401,327
1577,2177
5743,2170
4402,5624
3096,2018
1037,4355
5800,3589
4019,1276
2143,2924
3346,4910
4118,5360
6145,2681
6246,1757
1314,1392
1869,3371
5742,2094
590,1366
1874,5492
5247,1863
2367,489
1891,2906
1931,2329
5423,2804
1557,5310
5933,3276
5438,1850
3001,627
2420,285
6180,6249
2274,260
2545,3554
1518,140
3929,1347
3036,4518
4995,3322
735,3327
936,1901
2544,756
5532,984
3447,2300
5082,4304
2251,3866
753,892
4494,1707
2591,4498
1435,1693
4097,3508
651,5694
5501,2444
1294,822
4143,3208
4262,2000
7,5993
2132,6008
1819,6215
5755,3979
438,48
5538,1445
1421,819
2826,3923
5353,3981
5166,1582
5369,2020
1300,1274
2151,1413
3832,3420
3702,1460
6283,859
987,1738
2675,1887
1907,2521
2729,2253
3170,1048
663,317
2816,2377
4823,655
620,4956
2670,2570
4745,5680
325,1860
5692,791
1875,450
1006,3446
2036,5441
4742,4507
3897,4529
5832,4948
451,3795
6042,1456
5252,4291
2896,4191
6107,3253
2916,429
3564,2855
2307,3564
213,4595
5373,1790
3421,5405
4332,2243
4333,973
5333,5638
1619,6264
142,2927
3299,3549
3596,4392
1926,6197
4568,4837
879,4042
2925,5608
2219,923
2390,5802
6220,2451
5126,5930
3139,3865
4257,3744
5598,3600
5913,896
4034,1376
5616,3708
5478,4023
3086,1268
627,434
3328,532
2734,2213
1649,1277
5400,3598
4292,3712
2179,1216
1361,4264
1605,322
6117,1520
6187,1115
711,4521
4366,5278
4785,230
4799,3054
5541,4638
1936,5167
1623,202
4789,501
5323,5510
4419,6072
5795,4032
2996,882
6019,5961
416,1284
2091,1016
1426,2220
5586,554
5875,4873
332,5240
5159,5759
6110,4309
606,977
1567,1370
5761,5447
4016,1250
944,2189
2963,375
6039,2743
155,2038
4241,2556
4633,5940
4066,2134
360,4733
4276,5132
1918,921
4663,2473
5491,5696
5403,4081
2069,2918
2923,3528
2979,492
861,5234
5638,1348
2472,870
4816,5980
4608,4372
2075,4871
6032,3643
24,1753
5437,4216
3594,4694
1797,5429
6063,321
1642,1289
2215,5221
989,1313
3474,4252
3432,4153
4205,1441
512,913
5199,5316
316,790
4428,1163
27,567
5068,5889
1288,4605
3157,2079
335,2158
881,1469
4750,3180
5117,44
3913,3246
3209,1551
1091,2841
5078,4463
6265,914
2575,1882
6201,5868
6057,1935
701,6280
5144,5116
2492,5284
1263,2074
5769,1443
5500,5122
4827,98
2594,63
4105,370
5009,3269
2852,4223
1624,615
2929,42
1821,3098
3759,5200
3605,1906
635,2649
2936,852
915,3833
3223,3263
4481,4741
162,3779
167,2455
5062,2689
4330,4466
2388,3967
3727,3575
566,5831
854,586
2753,5346
1729,3864
3070,740
5789,188
1472,3144
1271,4248
4996,6135
5531,4142
463,2528
4753,4852
6153,5540
3991,1606
17,562
898,4676
4443,5137
4723,4984
3433,6134
4335,2418
5174,5728
2763,4527
516,1502
4215,2052
609,5835
2828,2211
3920,4757
3487,2019
2678,5120
4495,3173
179,4674
2053,622
5263,1334
3917,2782
1562,1635
5057,2337
545,1872
2957,484
2537,1135
4821,2412
840,3426
23,2549
198,490
4167,1979
5881,6286
2892,2899
2210,6142
4173,4679
2048,1679
4814,320
340,4661
569,2368
905,4417
4701,1657
1017,5236
4559,2876
3998,594
4083,3388
6029,2517
3418,5841
5075,4861
2509,5660
497,1055
2948,5653
5726,2524
2518,3857
3939,4820
2300,4789
3331,36
1343,1385
126,86
6150,1915
3784,1514
2853,919
6228,464
3324,1033
1129,158
4536,2339
6236,1802
3906,4089
999,1879
2569,1630
3459,3679
4027,4898
5597,773
3196,5454
3521,5973
3627,1791
3754,4801
3746,3280
4271,281
3552,382
5983,3574
3896,4432
5901,631
2032,4867
1873,4631
6260,3373
4984,5618
421,4907
2840,2409
239,4205
952,5857
147,2975
4438,4228
6178,1629
1878,1461
4748,842
5735,1764
3840,263
4049,4426
3325,5827
2994,5464
2582,816
4657,4395
3417,6195
4668,2633
101,3678
5731,4028
4880,1327
1824,3476
1775,69
979,6263
5219,607
1159,6150
4125,2755
2610,3351
4525,1974
2756,3595
2063,6198
3631,5969
1712,4107
1371,1830
5818,2756
372,4132
1868,6167
6049,3428
547,129
2804,585
6115,4890
3577,678
4102,88
3243,1954
1003,4306
146,3663
4762,2847
1950,4646
4685,1261
5264,41
5,4497
4299,5470
6296,4670
1132,2106
2684,4033
3865,3869
2020,3356
5454,6218
46,1538
1641,5212
1339,4075
1217,1669
5348,4368
1280,4017
1419,1603
5251,2670
4903,884
307,5919
3848,5012
434,3364
176,316
3721,5695
1180,5006
2534,3596
1881,6029
641,3258
5375,981
2504,5904
2998,5658
1113,360
4649,944
4548,4982
